Area,X,Y,Perim.,BX,BY,Width,Height
67,755.582,1048.925,0,751,1046,11,8
26,105.731,1051.154,0,104,1048,5,8
39,301.103,1051.282,0,298,1048,7,8
71,802.352,1051.789,0,797,1048,13,9
70,818.357,1051.986,0,813,1048,12,9
105,952.438,1052.162,0,946,1048,15,9
91,758.462,1055.407,0,751,1051,17,10
68,985.426,1056.441,0,981,1051,10,11
157,960.019,1057.490,0,947,1052,26,10
61,801.508,1058.016,0,797,1054,10,9
59,978.508,1063.542,0,975,1059,8,10
27,964.222,1062.296,0,960,1060,8,5
47,773.404,1064.638,0,770,1061,8,8
197,917.041,1069.020,0,910,1061,14,18
157,927.535,1071.299,0,922,1061,12,19
113,940.876,1065.903,0,934,1061,14,10
163,957.466,1068.969,0,950,1063,19,14
42,1000.810,1066.476,0,997,1064,9,6
96,1015.208,1070.073,0,1008,1066,14,10
77,875.935,1073.675,0,870,1070,14,8
145,578.497,1075.717,0,569,1071,22,9
55,944.018,1074.273,0,940,1071,9,8
110,968.864,1076.082,0,958,1072,22,8
63,791.111,1076.603,0,786,1073,12,7
